"itag","go"
"Solyc11g072560","GO:0005215"
"Solyc11g072560","GO:0005215"
"Solyc11g072570","GO:0005215"
"Solyc11g072570","GO:0005215"
"Solyc11g072580","GO:0005215"
"Solyc11g072590","GO:0000166"
"Solyc11g072590","GO:0003676"
"Solyc11g072590","GO:0005515"
"Solyc11g072600","GO:0003677"
"Solyc11g072600","GO:0003700"
"Solyc11g072600","GO:0003700"
"Solyc11g072615","GO:0000724"
"Solyc11g072615","GO:0003677"
"Solyc11g072630","GO:0004672"
"Solyc11g072630","GO:0004672"
"Solyc11g072630","GO:0004707"
"Solyc11g072630","GO:0005524"
"Solyc11g072645","GO:0016491"
"Solyc11g072645","GO:0055114"
"Solyc11g072650","GO:0016491"
"Solyc11g072650","GO:0055114"
"Solyc11g072660","GO:0004672"
"Solyc11g072660","GO:0004672"
"Solyc11g072660","GO:0005524"
"Solyc11g072690","GO:0003824"
"Solyc11g072690","GO:0005737"
"Solyc11g072690","GO:0009058"
"Solyc11g072710","GO:0000155"
"Solyc11g072710","GO:0004672"
"Solyc11g072710","GO:0004672"
"Solyc11g072710","GO:0005524"
"Solyc11g072720","GO:0005515"
"Solyc11g072730","GO:0003677"
"Solyc11g072750","GO:0004553"
"Solyc11g072750","GO:0005975"
"Solyc11g072760","GO:0004553"
"Solyc11g072760","GO:0005975"
"Solyc11g072770","GO:0003677"
"Solyc11g072790","GO:0003677"
"Solyc11g072800","GO:0004601"
"Solyc11g072800","GO:0005509"
"Solyc11g072800","GO:0016020"
"Solyc11g072800","GO:0016491"
"Solyc11g072810","GO:0031011"
"Solyc11g072820","GO:0003777"
"Solyc11g072820","GO:0003777"
"Solyc11g072830","GO:0004553"
"Solyc11g072830","GO:0005975"
"Solyc11g072840","GO:0000786"
"Solyc11g072840","GO:0000786"
"Solyc11g072840","GO:0046982"
"Solyc11g072850","GO:0005515"
"Solyc11g072860","GO:0000786"
"Solyc11g072860","GO:0000786"
"Solyc11g072860","GO:0046982"
"Solyc11g072870","GO:0008168"
"Solyc11g072880","GO:0000166"
"Solyc11g072880","GO:0000166"
"Solyc11g072880","GO:0016021"
"Solyc11g072910","GO:0004672"
"Solyc11g072910","GO:0004672"
"Solyc11g072910","GO:0005524"
"Solyc11g072920","GO:0004601"
"Solyc11g072920","GO:0004601"
"Solyc11g072920","GO:0004601"
"Solyc11g072930","GO:0005515"
"Solyc11g072940","GO:0005634"
"Solyc11g072960","GO:0005515"
"Solyc11g072970","GO:0016787"
"Solyc11g072980","GO:0003824"
"Solyc11g072980","GO:0006633"
"Solyc11g072990","GO:0003824"
"Solyc11g072990","GO:0006633"
"Solyc11g073010","GO:0000145"
"Solyc11g073050","GO:0005525"
"Solyc11g073050","GO:0005525"
"Solyc11g073060","GO:0003676"
"Solyc11g073060","GO:0046872"
"Solyc11g073080","GO:0003677"
"Solyc11g073080","GO:0003677"
"Solyc11g073120","GO:0003677"
"Solyc11g073160","GO:0003935"
"Solyc11g073160","GO:0008686"
"Solyc11g073160","GO:0009231"
"Solyc11g073170","GO:0005515"
"Solyc11g073190","GO:0055085"
"Solyc11g073200","GO:0045735"
"Solyc11g073210","GO:0045735"
"Solyc11g073220","GO:0003677"
"Solyc11g073230","GO:0005515"
"Solyc11g073240","GO:0016020"
"Solyc11g073250","GO:0000786"
"Solyc11g073250","GO:0003677"
"Solyc11g073250","GO:0046982"
"Solyc11g073260","GO:0000786"
"Solyc11g073260","GO:0003677"
"Solyc11g073260","GO:0046982"
"Solyc11g073270","GO:0005515"
"Solyc11g073280","GO:0000166"
"Solyc11g073280","GO:0003676"
"Solyc11g073310","GO:0005524"
"Solyc12g005020","GO:0005515"
"Solyc12g005030","GO:0004672"
"Solyc12g005030","GO:0005524"
"Solyc12g005040","GO:0005509"
"Solyc12g005050","GO:0051225"
"Solyc12g005060","GO:0015986"
"Solyc12g005080","GO:0004149"
"Solyc12g005080","GO:0008152"
"Solyc12g005090","GO:0008565"
"Solyc12g005140","GO:0006810"
"Solyc12g005160","GO:0004672"
"Solyc12g005160","GO:0004672"
"Solyc12g005160","GO:0005524"
"Solyc12g005170","GO:0005506"
"Solyc12g005170","GO:0016705"
"Solyc12g005190","GO:0003824"
"Solyc12g005200","GO:0009055"
"Solyc12g005210","GO:0003677"
"Solyc12g005230","GO:0005515"
"Solyc12g005250","GO:0003777"
"Solyc12g005250","GO:0003777"
"Solyc12g005270","GO:0000786"
"Solyc12g005270","GO:0003677"
"Solyc12g005270","GO:0046982"
"Solyc12g005280","GO:0009019"
"Solyc12g005290","GO:0004672"
"Solyc12g005290","GO:0004672"
"Solyc12g005290","GO:0004674"
"Solyc12g005290","GO:0048544"
"Solyc12g005300","GO:0015996"
"Solyc12g005320","GO:0016787"
"Solyc12g005330","GO:0003735"
"Solyc12g005330","GO:0003735"
"Solyc12g005350","GO:0003824"
"Solyc12g005360","GO:0004672"
"Solyc12g005360","GO:0004672"
"Solyc12g005370","GO:0004601"
"Solyc12g005370","GO:0004601"
"Solyc12g005380","GO:0004143"
"Solyc12g005380","GO:0016301"
"Solyc12g005390","GO:0005789"
"Solyc12g005400","GO:0005216"
"Solyc12g005410","GO:0016020"
"Solyc12g005420","GO:0005622"
"Solyc12g005430","GO:0016747"
"Solyc12g005440","GO:0016747"
"Solyc12g005450","GO:0004672"
"Solyc12g005450","GO:0004672"
"Solyc12g005465","GO:0009055"
"Solyc12g005470","GO:0005515"
"Solyc12g005470","GO:0008270"
"Solyc12g005480","GO:0005819"
"Solyc12g005500","GO:0016020"
"Solyc12g005520","GO:0043531"
"Solyc12g005530","GO:0043531"
"Solyc12g005580","GO:0005484"
"Solyc12g005580","GO:0005515"
"Solyc12g005580","GO:0016020"
"Solyc12g005580","GO:0016020"
"Solyc12g005590","GO:0009626"
"Solyc12g005610","GO:0005515"
"Solyc12g005620","GO:0005515"
"Solyc12g005630","GO:0009496"
"Solyc12g005630","GO:0009496"
"Solyc12g005630","GO:0016020"
"Solyc12g005630","GO:0016491"
"Solyc12g005630","GO:0016679"
"Solyc12g005640","GO:0003677"
"Solyc12g005660","GO:0005622"
"Solyc12g005670","GO:0015079"
"Solyc12g005680","GO:0015079"
"Solyc12g005710","GO:0009055"
"Solyc12g005750","GO:0005622"
"Solyc12g005785","GO:0004601"
"Solyc12g005785","GO:0004601"
"Solyc12g005790","GO:0004601"
"Solyc12g005790","GO:0004601"
"Solyc12g005790","GO:0004601"
"Solyc12g005800","GO:0003677"
"Solyc12g005830","GO:0003677"
"Solyc12g005830","GO:0006355"
"Solyc12g005830","GO:0008289"
"Solyc12g005840","GO:0005525"
"Solyc12g005850","GO:0006855"
"Solyc12g005860","GO:0008152"
"Solyc12g005870","GO:0008641"
"Solyc12g005870","GO:0019781"
"Solyc12g005875","GO:0008641"
"Solyc12g005880","GO:0006486"
"Solyc12g005890","GO:0003677"
"Solyc12g005900","GO:0000166"
"Solyc12g005910","GO:0005783"
"Solyc12g005920","GO:0005515"
"Solyc12g005940","GO:0016491"
"Solyc12g005950","GO:0005515"
"Solyc12g005950","GO:0005515"
"Solyc12g005960","GO:0003677"
"Solyc12g005960","GO:0003700"
"Solyc12g005970","GO:0043531"
"Solyc12g005990","GO:0004725"
"Solyc12g005990","GO:0006470"
"Solyc12g005990","GO:0016311"
"Solyc12g006000","GO:0005543"
"Solyc12g006000","GO:0005545"
"Solyc12g006010","GO:0005515"
"Solyc12g006010","GO:0016925"
"Solyc12g006030","GO:0008168"
"Solyc12g006040","GO:0043531"
"Solyc12g006050","GO:0005215"
"Solyc12g006060","GO:0003682"
"Solyc12g006090","GO:0006810"
"Solyc12g006095","GO:0016787"
"Solyc12g006100","GO:0016787"
"Solyc12g006120","GO:0005634"
"Solyc12g006120","GO:0046982"
"Solyc12g006140","GO:0009765"
"Solyc12g006160","GO:0005515"
"Solyc12g006170","GO:0003700"
"Solyc12g006180","GO:0000166"
"Solyc12g006180","GO:0003676"
"Solyc12g006180","GO:0003723"
"Solyc12g006230","GO:0005515"
"Solyc12g006240","GO:0005515"
"Solyc12g006240","GO:0005622"
"Solyc12g006250","GO:0006810"
"Solyc12g006250","GO:0016192"
"Solyc12g006280","GO:0003677"
"Solyc12g006300","GO:0005515"
"Solyc12g006320","GO:0003676"
"Solyc12g006330","GO:0016747"
"Solyc12g006340","GO:0003677"
"Solyc12g006350","GO:0003677"
"Solyc12g006360","GO:0006855"
"Solyc12g006370","GO:0016491"
"Solyc12g006380","GO:0016491"
"Solyc12g006410","GO:0003978"
"Solyc12g006430","GO:0008152"
"Solyc12g006450","GO:0003824"
"Solyc12g006450","GO:0008483"
"Solyc12g006460","GO:0005506"
"Solyc12g006460","GO:0016705"
"Solyc12g006470","GO:0003824"
"Solyc12g006470","GO:0008483"
"Solyc12g006480","GO:0005643"
"Solyc12g006490","GO:0008375"
"Solyc12g006510","GO:0016866"
"Solyc12g006520","GO:0016866"
"Solyc12g006530","GO:0016866"
"Solyc12g006540","GO:0006465"
"Solyc12g006550","GO:0005634"
"Solyc12g006570","GO:0000287"
"Solyc12g006570","GO:0008152"
"Solyc12g006575","GO:0005515"
"Solyc12g006575","GO:0008270"
"Solyc12g006590","GO:0008270"
"Solyc12g006600","GO:0008270"
"Solyc12g006610","GO:0008270"
"Solyc12g006620","GO:0046872"
"Solyc12g006630","GO:0007017"
"Solyc12g006650","GO:0001104"
"Solyc12g006670","GO:0005515"
"Solyc12g006690","GO:0004672"
"Solyc12g006690","GO:0004672"
"Solyc12g006790","GO:0003676"
"Solyc12g006790","GO:0005515"
"Solyc12g006800","GO:0003677"
"Solyc12g006820","GO:0003824"
"Solyc12g006820","GO:0006633"
"Solyc12g006830","GO:0000786"
"Solyc12g006830","GO:0003677"
"Solyc12g006830","GO:0046982"
"Solyc12g006840","GO:0004672"
"Solyc12g006840","GO:0004672"
"Solyc12g006850","GO:0005216"
"Solyc12g006850","GO:0005249"
"Solyc12g006850","GO:0005515"
"Solyc12g006860","GO:0005506"
"Solyc12g006860","GO:0016705"
"Solyc12g006870","GO:0016787"
"Solyc12g006920","GO:0000159"
"Solyc12g006920","GO:0005488"
"Solyc12g006930","GO:0006633"
"Solyc12g006930","GO:0016790"
"Solyc12g006940","GO:0005515"
"Solyc12g006940","GO:0008270"
"Solyc12g006950","GO:0008271"
"Solyc12g006950","GO:0008271"
"Solyc12g006950","GO:0008272"
"Solyc12g006950","GO:1902358"
"Solyc12g006960","GO:0008271"
"Solyc12g006960","GO:0008271"
"Solyc12g006960","GO:0008272"
"Solyc12g006960","GO:1902358"
"Solyc12g006990","GO:0005096"
"Solyc12g006997","GO:0030001"
"Solyc12g007010","GO:0005524"
"Solyc12g007030","GO:0008152"
"Solyc12g007030","GO:0008152"
"Solyc12g007070","GO:0003700"
"Solyc12g007100","GO:0005515"
"Solyc12g007100","GO:0005524"
"Solyc12g007110","GO:0004672"
"Solyc12g007110","GO:0004672"
"Solyc12g007110","GO:0005524"
"Solyc12g007120","GO:0006508"
"Solyc12g007120","GO:0008236"
"Solyc12g007150","GO:0005089"
"Solyc12g007170","GO:0003824"
"Solyc12g007170","GO:0003824"
"Solyc12g007170","GO:0003857"
"Solyc12g007170","GO:0005515"
"Solyc12g007170","GO:0016491"
"Solyc12g007170","GO:0055114"
"Solyc12g007200","GO:0004672"
"Solyc12g007200","GO:0004672"
"Solyc12g007200","GO:0005524"
"Solyc12g007210","GO:0005525"
"Solyc12g007210","GO:0005525"
"Solyc12g007220","GO:0005215"
"Solyc12g007220","GO:0005215"
"Solyc12g007230","GO:0005515"
"Solyc12g007230","GO:0005634"
"Solyc12g007250","GO:0004553"
"Solyc12g007250","GO:0005618"
"Solyc12g007250","GO:0010411"
"Solyc12g007260","GO:0004553"
"Solyc12g007260","GO:0005618"
"Solyc12g007260","GO:0010411"
"Solyc12g007270","GO:0004553"
"Solyc12g007270","GO:0005618"
"Solyc12g007270","GO:0010411"
"Solyc12g007280","GO:0004672"
"Solyc12g007280","GO:0004672"
"Solyc12g007280","GO:0005524"
"Solyc12g007300","GO:0003677"
"Solyc12g007310","GO:0004462"
"Solyc12g007320","GO:0005515"
"Solyc12g008320","GO:0005215"
"Solyc12g008320","GO:0016020"
"Solyc12g008320","GO:0016021"
"Solyc12g008350","GO:0003677"
"Solyc12g008350","GO:0003700"
"Solyc12g008360","GO:0004576"
"Solyc12g008370","GO:0000398"
"Solyc12g008395","GO:0007030"
"Solyc12g008400","GO:0004672"
"Solyc12g008400","GO:0004672"
"Solyc12g008400","GO:0005515"
"Solyc12g008400","GO:0005524"
"Solyc12g008420","GO:0003968"
"Solyc12g008430","GO:0004470"
"Solyc12g008430","GO:0004471"
"Solyc12g008430","GO:0004471"
"Solyc12g008440","GO:0005515"
"Solyc12g008450","GO:0019988"
"Solyc12g008470","GO:0020037"
"Solyc12g008473","GO:0005515"
"Solyc12g008477","GO:0005515"
"Solyc12g008477","GO:0008270"
"Solyc12g008480","GO:0005515"
"Solyc12g008480","GO:0008270"
"Solyc12g008485","GO:0005515"
"Solyc12g008485","GO:0008270"
"Solyc12g008490","GO:0016757"
"Solyc12g008500","GO:0004672"
"Solyc12g008500","GO:0004672"
"Solyc12g008500","GO:0005515"
"Solyc12g008500","GO:0005524"
"Solyc12g008510","GO:0001678"
"Solyc12g008510","GO:0005524"
"Solyc12g008520","GO:0005515"
"Solyc12g008530","GO:0005618"
"Solyc12g008570","GO:0000166"
"Solyc12g008570","GO:0000166"
"Solyc12g008570","GO:0004814"
"Solyc12g008580","GO:0004553"
"Solyc12g008580","GO:0005975"
"Solyc12g008590","GO:0003779"
"Solyc12g008620","GO:0004725"
"Solyc12g008620","GO:0006470"
"Solyc12g008620","GO:0016311"
"Solyc12g008630","GO:0003824"
"Solyc12g008630","GO:0004222"
"Solyc12g008630","GO:0046872"
"Solyc12g008640","GO:0003840"
"Solyc12g008640","GO:0005506"
"Solyc12g008650","GO:0005506"
"Solyc12g008660","GO:0046872"
"Solyc12g008670","GO:0003677"
"Solyc12g008690","GO:0008152"
"Solyc12g008690","GO:0016787"
"Solyc12g008710","GO:0003824"
"Solyc12g008710","GO:0004222"
"Solyc12g008710","GO:0046872"
"Solyc12g008720","GO:0003735"
"Solyc12g008720","GO:0003735"
"Solyc12g008730","GO:0000276"
"Solyc12g008740","GO:0003824"
"Solyc12g008740","GO:0003824"
"Solyc12g008740","GO:0009058"
"Solyc12g008750","GO:0000166"
"Solyc12g008750","GO:0003676"
"Solyc12g008750","GO:0003723"
"Solyc12g008760","GO:0006479"
"Solyc12g008770","GO:0005743"
"Solyc12g008770","GO:0055085"
"Solyc12g008780","GO:0005737"
"Solyc12g008780","GO:0016740"
"Solyc12g008790","GO:0008610"
"Solyc12g008800","GO:0003677"
"Solyc12g008830","GO:0003700"
"Solyc12g008830","GO:0006355"
"Solyc12g008840","GO:0004553"
"Solyc12g008840","GO:0005975"
"Solyc12g008850","GO:0016491"
"Solyc12g008890","GO:0003824"
"Solyc12g008890","GO:0003824"
"Solyc12g008890","GO:0003824"
"Solyc12g008890","GO:0009690"
"Solyc12g008890","GO:0016491"
"Solyc12g008890","GO:0016491"
"Solyc12g008890","GO:0046872"
"Solyc12g008890","GO:0050660"
"Solyc12g008900","GO:0003824"
"Solyc12g008900","GO:0003824"
"Solyc12g008900","GO:0003824"
"Solyc12g008900","GO:0009690"
"Solyc12g008900","GO:0016491"
"Solyc12g008900","GO:0016491"
"Solyc12g008900","GO:0050660"
"Solyc12g008910","GO:0003743"
"Solyc12g008910","GO:0003743"
"Solyc12g008920","GO:0003824"
"Solyc12g008920","GO:0003824"
"Solyc12g008920","GO:0016491"
"Solyc12g008920","GO:0016491"
"Solyc12g008920","GO:0050660"
"Solyc12g008930","GO:0046983"
"Solyc12g008940","GO:0005634"
"Solyc12g008970","GO:0004144"
"Solyc12g008970","GO:0008374"
"Solyc12g008980","GO:0016117"
"Solyc12g008980","GO:0016491"
"Solyc12g008990","GO:0004672"
"Solyc12g008990","GO:0004672"
"Solyc12g008990","GO:0004842"
"Solyc12g008990","GO:0005524"
"Solyc12g008990","GO:0006950"
"Solyc12g009010","GO:0004672"
"Solyc12g009010","GO:0004672"
"Solyc12g009010","GO:0004674"
"Solyc12g009010","GO:0005524"
"Solyc12g009020","GO:0004672"
"Solyc12g009020","GO:0004672"
"Solyc12g009020","GO:0005524"
"Solyc12g009030","GO:0005515"
"Solyc12g009040","GO:0003824"
"Solyc12g009050","GO:0003677"
"Solyc12g009050","GO:0003700"
"Solyc12g009060","GO:0007034"
"Solyc12g009065","GO:0005515"
"Solyc12g009110","GO:0008168"
"Solyc12g009110","GO:0008171"
"Solyc12g009110","GO:0046983"
"Solyc12g009120","GO:0005515"
"Solyc12g009120","GO:0008270"
"Solyc12g009140","GO:0004175"
"Solyc12g009140","GO:0004298"
"Solyc12g009140","GO:0004298"
"Solyc12g009190","GO:0004672"
"Solyc12g009190","GO:0005515"
"Solyc12g009200","GO:0009765"
"Solyc12g009210","GO:0004650"
"Solyc12g009230","GO:0000166"
"Solyc12g009230","GO:0003676"
"Solyc12g009240","GO:0003677"
"Solyc12g009240","GO:0003700"
"Solyc12g009245","GO:0005737"
"Solyc12g009250","GO:0005524"
"Solyc12g009250","GO:0005737"
"Solyc12g009250","GO:0006457"
"Solyc12g009260","GO:0003824"
"Solyc12g009260","GO:0006633"
"Solyc12g009270","GO:0004857"
"Solyc12g009280","GO:0009733"
"Solyc12g009300","GO:0005985"
"Solyc12g009310","GO:0004672"
"Solyc12g009310","GO:0004672"
"Solyc12g009310","GO:0005524"
"Solyc12g009340","GO:0004672"
"Solyc12g009340","GO:0004672"
"Solyc12g009350","GO:0004672"
"Solyc12g009350","GO:0004672"
"Solyc12g009360","GO:0004672"
"Solyc12g009360","GO:0004672"
"Solyc12g009370","GO:0004672"
"Solyc12g009370","GO:0004672"
"Solyc12g009370","GO:0004713"
"Solyc12g009380","GO:0003735"
"Solyc12g009390","GO:0046872"
"Solyc12g009400","GO:0004739"
"Solyc12g009400","GO:0008152"
"Solyc12g009410","GO:0004739"
"Solyc12g009410","GO:0008152"
"Solyc12g009415","GO:0043531"
"Solyc12g009420","GO:0004650"
"Solyc12g009425","GO:0004650"
"Solyc12g009440","GO:0031072"
"Solyc12g009450","GO:0043531"
"Solyc12g009460","GO:0043531"
"Solyc12g009470","GO:0004392"
"Solyc12g009480","GO:0016036"
"Solyc12g009490","GO:0003677"
"Solyc12g009490","GO:0003700"
"Solyc12g009500","GO:0033588"
"Solyc12g009510","GO:0005515"
"Solyc12g009520","GO:0005515"
"Solyc12g009530","GO:0005515"
"Solyc12g009550","GO:0005515"
"Solyc12g009560","GO:0005515"
"Solyc12g009570","GO:0004672"
"Solyc12g009570","GO:0004672"
"Solyc12g009570","GO:0005524"
"Solyc12g009570","GO:0007165"
"Solyc12g009580","GO:0007275"
"Solyc12g009590","GO:0003677"
"Solyc12g009590","GO:0003677"
"Solyc12g009620","GO:0005515"
"Solyc12g009630","GO:0005509"
"Solyc12g009640","GO:0003676"
"Solyc12g009640","GO:0003677"
"Solyc12g009640","GO:0046983"
"Solyc12g009680","GO:0016021"
"Solyc12g009690","GO:0005515"
"Solyc12g009700","GO:0008289"
"Solyc12g009720","GO:0005515"
"Solyc12g009730","GO:0005515"
"Solyc12g009740","GO:0005515"
"Solyc12g009743","GO:0005515"
"Solyc12g009745","GO:0005515"
"Solyc12g009770","GO:0005515"
"Solyc12g009780","GO:0005515"
"Solyc12g009790","GO:0005515"
"Solyc12g009790","GO:0008289"
"Solyc12g009800","GO:0003993"
"Solyc12g009800","GO:0016787"
"Solyc12g009810","GO:0016758"
"Solyc12g009820","GO:0009247"
"Solyc12g009820","GO:0016758"
"Solyc12g009830","GO:0005515"
"Solyc12g009840","GO:0004427"
"Solyc12g009870","GO:0005515"
"Solyc12g009890","GO:0000221"
"Solyc12g009890","GO:0000221"
"Solyc12g009890","GO:0005488"
"Solyc12g009890","GO:0005515"
"Solyc12g009890","GO:0020037"
"Solyc12g009910","GO:0008152"
"Solyc12g009920","GO:0008152"
"Solyc12g009930","GO:0008152"
"Solyc12g009940","GO:0008152"
"Solyc12g009950","GO:0004601"
"Solyc12g009950","GO:0004601"
"Solyc12g009950","GO:0004601"
"Solyc12g009960","GO:0003723"
"Solyc12g009960","GO:0005488"
"Solyc12g009990","GO:0003924"
"Solyc12g009990","GO:0005525"
"Solyc12g009990","GO:0006810"
"Solyc12g010000","GO:0009055"
"Solyc12g010010","GO:0005216"
"Solyc12g010010","GO:0005249"
"Solyc12g010010","GO:0005515"
"Solyc12g010020","GO:0004177"
"Solyc12g010020","GO:0004177"
"Solyc12g010025","GO:0004177"
"Solyc12g010025","GO:0004177"
"Solyc12g010030","GO:0004177"
"Solyc12g010030","GO:0004177"
"Solyc12g010040","GO:0004177"
"Solyc12g010040","GO:0004177"
"Solyc12g010050","GO:0003824"
"Solyc12g010050","GO:0006284"
"Solyc12g010060","GO:0003723"
"Solyc12g010060","GO:0003723"
"Solyc12g010080","GO:0003824"
"Solyc12g010080","GO:0005515"
"Solyc12g010080","GO:0051260"
"Solyc12g010100","GO:0005515"
"Solyc12g010100","GO:0051260"
"Solyc12g010110","GO:0005515"
"Solyc12g010130","GO:0004672"
"Solyc12g010130","GO:0004672"
"Solyc12g010130","GO:0005524"
"Solyc12g010130","GO:0007165"
"Solyc12g010150","GO:0004129"
"Solyc12g010170","GO:0046983"
"Solyc12g010180","GO:0008152"
"Solyc12g010200","GO:0016757"
"Solyc12g010200","GO:0047262"
"Solyc12g010210","GO:0042256"
"Solyc12g010220","GO:0005215"
"Solyc12g010220","GO:0005524"
"Solyc12g010233","GO:0003676"
"Solyc12g010233","GO:0003677"
"Solyc12g010233","GO:0046983"
"Solyc12g010320","GO:0005215"
"Solyc12g010330","GO:0000160"
"Solyc12g010330","GO:0003677"
"Solyc12g010330","GO:0003677"
"Solyc12g010350","GO:0003735"
"Solyc12g010360","GO:0000166"
"Solyc12g010360","GO:0000166"
"Solyc12g010360","GO:0006754"
"Solyc12g010360","GO:0016021"
"Solyc12g010380","GO:0004017"
"Solyc12g010380","GO:0004017"
"Solyc12g010380","GO:0005524"
"Solyc12g010390","GO:0016021"
"Solyc12g010410","GO:0003677"
"Solyc12g010410","GO:0003677"
"Solyc12g010410","GO:0003677"
"Solyc12g010440","GO:0005215"
"Solyc12g010440","GO:0016021"
"Solyc12g010450","GO:0003824"
"Solyc12g010450","GO:0004722"
"Solyc12g010480","GO:0016021"
"Solyc12g010490","GO:0003677"
"Solyc12g010490","GO:0003700"
"Solyc12g010490","GO:0003700"
"Solyc12g010500","GO:0005515"
"Solyc12g010520","GO:0005737"
"Solyc12g010530","GO:0005543"
"Solyc12g010530","GO:0005545"
"Solyc12g010540","GO:0005975"
"Solyc12g010560","GO:0016788"
"Solyc12g010570","GO:0016021"
"Solyc12g010590","GO:0004144"
"Solyc12g010590","GO:0004144"
"Solyc12g010600","GO:0003677"
"Solyc12g010600","GO:0003899"
"Solyc12g010600","GO:0003899"
"Solyc12g010600","GO:0006351"
"Solyc12g010650","GO:0003690"
"Solyc12g010660","GO:0043531"
"Solyc12g010670","GO:0005515"
"Solyc12g010670","GO:0046872"
"Solyc12g010680","GO:0008080"
"Solyc12g010690","GO:0005215"
"Solyc12g010690","GO:0016020"
"Solyc12g010690","GO:0016021"
"Solyc12g010700","GO:0015031"
"Solyc12g010740","GO:0005515"
"Solyc12g010745","GO:0004672"
"Solyc12g010745","GO:0004672"
"Solyc12g010750","GO:0015031"
"Solyc12g010780","GO:0005515"
"Solyc12g010790","GO:0005525"
"Solyc12g010790","GO:0005525"
"Solyc12g010800","GO:0003700"
"Solyc12g010840","GO:0004455"
"Solyc12g010840","GO:0009082"
"Solyc12g010840","GO:0016491"
"Solyc12g010840","GO:0055114"
"Solyc12g010860","GO:0019904"
"Solyc12g010910","GO:0006629"
"Solyc12g010910","GO:0008970"
"Solyc12g010920","GO:0012511"
"Solyc12g010930","GO:0003735"
"Solyc12g010930","GO:0003735"
"Solyc12g010950","GO:0055114"
"Solyc12g010960","GO:0055114"
"Solyc12g010980","GO:0016747"
"Solyc12g010990","GO:0055085"
"Solyc12g011000","GO:0006099"
"Solyc12g011000","GO:0046912"
"Solyc12g011030","GO:0004553"
"Solyc12g011030","GO:0010411"
"Solyc12g011040","GO:0016491"
"Solyc12g011040","GO:0016702"
"Solyc12g011050","GO:0000166"
"Solyc12g011050","GO:0003676"
"Solyc12g011060","GO:0008270"
"Solyc12g011070","GO:0006816"
"Solyc12g011070","GO:0016021"
"Solyc12g011120","GO:0005978"
"Solyc12g011120","GO:0009058"
"Solyc12g011130","GO:0005525"
"Solyc12g011130","GO:0005525"
"Solyc12g011140","GO:0004252"
"Solyc12g011160","GO:0003860"
"Solyc12g011170","GO:0003824"
"Solyc12g011170","GO:0004630"
"Solyc12g011170","GO:0005515"
"Solyc12g011200","GO:0003700"
"Solyc12g011240","GO:0003677"
"Solyc12g011260","GO:0003677"
"Solyc12g011270","GO:0003746"
"Solyc12g011270","GO:0005515"
"Solyc12g011280","GO:0009765"
"Solyc12g011290","GO:0003777"
"Solyc12g011290","GO:0003777"
"Solyc12g011300","GO:0005515"
"Solyc12g011310","GO:0005515"
"Solyc12g011320","GO:0005515"
"Solyc12g011330","GO:0000155"
"Solyc12g011330","GO:0000155"
"Solyc12g011330","GO:0000160"
"Solyc12g011330","GO:0005515"
"Solyc12g011330","GO:0016310"
"Solyc12g011340","GO:0000166"
"Solyc12g011340","GO:0003676"
"Solyc12g011370","GO:0003333"
"Solyc12g011400","GO:0005515"
"Solyc12g011420","GO:0005515"
"Solyc12g011450","GO:0009765"
"Solyc12g011455","GO:0000786"
"Solyc12g011455","GO:0003677"
"Solyc12g011455","GO:0046982"
"Solyc12g013470","GO:0016307"
"Solyc12g013510","GO:0000786"
"Solyc12g013510","GO:0003677"
"Solyc12g013510","GO:0046982"
"Solyc12g013560","GO:0006790"
"Solyc12g013560","GO:0046854"
"Solyc12g013580","GO:0000413"
"Solyc12g013580","GO:0003755"
"Solyc12g013600","GO:0005515"
"Solyc12g013600","GO:0005524"
"Solyc12g013620","GO:0003677"
"Solyc12g013630","GO:0005524"
"Solyc12g013630","GO:0016020"
"Solyc12g013640","GO:0005524"
"Solyc12g013640","GO:0016020"
"Solyc12g013660","GO:0003677"
"Solyc12g013660","GO:0003700"
"Solyc12g013665","GO:0005975"
"Solyc12g013670","GO:0005975"
"Solyc12g013680","GO:0005515"
"Solyc12g013690","GO:0016491"
"Solyc12g013690","GO:0071949"
"Solyc12g013710","GO:0016630"
"Solyc12g013730","GO:0005515"
"Solyc12g013733","GO:0005515"
"Solyc12g013740","GO:0005515"
"Solyc12g013750","GO:0005975"
"Solyc12g013760","GO:0005975"
"Solyc12g013770","GO:0004553"
"Solyc12g013770","GO:0005975"
"Solyc12g013780","GO:0016491"
"Solyc12g013800","GO:0005515"
"Solyc12g013800","GO:0046872"
"Solyc12g013810","GO:0006662"
"Solyc12g013810","GO:0045454"
"Solyc12g013840","GO:0004672"
"Solyc12g013840","GO:0005515"
"Solyc12g013850","GO:0008375"
"Solyc12g013860","GO:0005783"
"Solyc12g013865","GO:0005783"
"Solyc12g013870","GO:0003723"
"Solyc12g013880","GO:0003677"
"Solyc12g013900","GO:0009055"
"Solyc12g013940","GO:0005515"
"Solyc12g013950","GO:0006904"
"Solyc12g013990","GO:0003723"
"Solyc12g013990","GO:0004672"
"Solyc12g013990","GO:0004672"
"Solyc12g013990","GO:0005524"
"Solyc12g014010","GO:0008152"
"Solyc12g014050","GO:0016491"
"Solyc12g014050","GO:0055114"
"Solyc12g014060","GO:0003676"
"Solyc12g014070","GO:0005515"
"Solyc12g014080","GO:0005525"
"Solyc12g014080","GO:0005525"
"Solyc12g014090","GO:0005515"
