Solyc04g050622.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g050622.1.1	GO:0016705|GO:0055114
Solyc04g050730.3.1	GO:0016788
Solyc04g050750.1.1	GO:0003677
Solyc04g050750.1.1	GO:0003700|GO:0006355
Solyc04g050770.2.1	GO:0004842|GO:0016567
Solyc04g050770.2.1	GO:0005488
Solyc04g050780.2.1	GO:0004842|GO:0016567
Solyc04g050780.2.1	GO:0005488
Solyc04g050780.2.1	GO:0005515
Solyc04g050820.2.1	GO:0004512|GO:0006021|GO:0008654
Solyc04g050840.1.1	GO:0005524|GO:0009507
Solyc04g050850.2.1	GO:0005524|GO:0009507
Solyc04g050855.1.1	GO:0008270
Solyc04g050860.2.1	GO:0004512|GO:0006021|GO:0008654
Solyc04g050930.3.1	GO:0009507|GO:0046422|GO:0055114
Solyc04g050935.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g050935.1.1	GO:0004672|GO:0006468
Solyc04g050940.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g050940.2.1	GO:0004672|GO:0006468
Solyc04g050950.3.1	GO:0006952|GO:0009607
Solyc04g050960.3.1	GO:0003677
Solyc04g050970.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g050970.3.1	GO:0004672|GO:0006468
Solyc04g050970.3.1	GO:0005524
Solyc04g050990.3.1	GO:0005515
Solyc04g051020.2.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g051025.1.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g051030.1.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g051080.1.1	GO:0000160
Solyc04g051080.1.1	GO:0003677
Solyc04g051150.3.1	GO:0005975|GO:0016758|GO:0030259
Solyc04g051150.3.1	GO:0008152|GO:0016758
Solyc04g051160.1.1	GO:0016020|GO:0022891|GO:0055085
Solyc04g051160.1.1	GO:0016021|GO:0022857|GO:0055085
Solyc04g051190.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g051190.3.1	GO:0016705|GO:0055114
Solyc04g051200.2.1	GO:0016866|GO:0030244
Solyc04g051210.1.1	GO:0043531
Solyc04g051247.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g051247.1.1	GO:0016705|GO:0055114
Solyc04g051283.1.1	GO:0003676
Solyc04g051283.1.1	GO:0003677
Solyc04g051283.1.1	GO:0046983
Solyc04g051350.3.1	GO:0004748|GO:0005524|GO:0006260|GO:0055114
Solyc04g051350.3.1	GO:0006260|GO:0055114
Solyc04g051350.3.1	GO:0055114
Solyc04g051360.3.1	GO:0003677
Solyc04g051360.3.1	GO:0003700|GO:0006355
Solyc04g051370.3.1	GO:0005515
Solyc04g051378.1.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g051393.1.1	GO:0003676
Solyc04g051393.1.1	GO:0003677
Solyc04g051393.1.1	GO:0046983
Solyc04g051397.1.1	GO:0003676
Solyc04g051400.2.1	GO:0006511|GO:0036459
Solyc04g051400.2.1	GO:0016579|GO:0036459
Solyc04g051410.3.1	GO:0006511|GO:0036459
Solyc04g051410.3.1	GO:0016579|GO:0036459
Solyc04g051423.1.1	GO:0003676
Solyc04g051423.1.1	GO:0046983
Solyc04g051427.1.1	GO:0003676
Solyc04g051460.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g051460.3.1	GO:0004672|GO:0006468
Solyc04g051460.3.1	GO:0005524
Solyc04g051480.1.1	GO:0005515
Solyc04g051480.1.1	GO:0008270
Solyc04g051490.3.1	GO:0003677|GO:0004518
Solyc04g051490.3.1	GO:0005634|GO:0006281|GO:0048476
Solyc04g051510.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g051510.1.1	GO:0004672|GO:0006468
Solyc04g051510.1.1	GO:0005515
Solyc04g051510.1.1	GO:0005524
Solyc04g051540.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g051580.3.1	GO:0055085
Solyc04g051590.3.1	GO:0004553|GO:0005975
Solyc04g051590.3.1	GO:0005975
Solyc04g051600.3.1	GO:0000287|GO:0006400|GO:0008193
Solyc04g051620.2.1	GO:0000287|GO:0010333|GO:0016829
Solyc04g051620.2.1	GO:0008152|GO:0010333|GO:0016829
Solyc04g051640.3.1	GO:0003993|GO:0046872
Solyc04g051650.3.1	GO:0016787
Solyc04g051660.3.1	GO:0005515
Solyc04g051670.3.1	GO:0005524|GO:0008080|GO:0016072|GO:0034470
Solyc04g051670.3.1	GO:0008080
Solyc04g051680.3.1	GO:0005525
Solyc04g051680.3.1	GO:0005525|GO:0007264
Solyc04g051690.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g051700.3.1	GO:0005525|GO:0007264
Solyc04g051730.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g051730.1.1	GO:0016705|GO:0055114
Solyc04g051768.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g051768.1.1	GO:0016705|GO:0055114
Solyc04g051780.3.1	GO:0005737
Solyc04g051800.3.1	GO:0005524|GO:0016887
Solyc04g051830.3.1	GO:0005525
Solyc04g051870.2.1	GO:0005515
Solyc04g052890.2.1	GO:0009733
Solyc04g052895.1.1	GO:0009733
Solyc04g052910.2.1	GO:0009733
Solyc04g052960.1.1	GO:0009733
Solyc04g052970.2.1	GO:0009733
Solyc04g052975.1.1	GO:0009733
Solyc04g052980.1.1	GO:0009733
Solyc04g052990.1.1	GO:0009733
Solyc04g053000.1.1	GO:0009733
Solyc04g053010.1.1	GO:0009733
Solyc04g053020.2.1	GO:0009733
Solyc04g053023.1.1	GO:0009733
Solyc04g053030.1.1	GO:0009733
Solyc04g053055.1.1	GO:0016491|GO:0055114
Solyc04g053070.1.1	GO:0008270
Solyc04g053110.1.1	GO:0009055|GO:0015035|GO:0045454
Solyc04g053120.3.1	GO:0004134|GO:0005975
Solyc04g053120.3.1	GO:0005975
Solyc04g053140.2.1	GO:0003677|GO:0003713|GO:0006355
Solyc04g053140.2.1	GO:0003677|GO:0006355
Solyc04g054140.3.1	GO:0000151|GO:0006511|GO:0016567|GO:0034450
Solyc04g054140.3.1	GO:0005515
Solyc04g054140.3.1	GO:0005515|GO:0008270
Solyc04g054150.1.1	GO:0005634|GO:0006355|GO:0043565
Solyc04g054150.1.1	GO:0046982
Solyc04g054157.1.1	GO:0003676
Solyc04g054157.1.1	GO:0003677
Solyc04g054157.1.1	GO:0046983
Solyc04g054200.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g054200.3.1	GO:0004672|GO:0006468
Solyc04g054200.3.1	GO:0005515
Solyc04g054220.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g054220.3.1	GO:0016705|GO:0055114
Solyc04g054225.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g054250.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g054250.3.1	GO:0016705|GO:0055114
Solyc04g054257.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g054257.1.1	GO:0016705|GO:0055114
Solyc04g054260.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g054260.3.1	GO:0016705|GO:0055114
Solyc04g054270.3.1	GO:0005515
Solyc04g054280.2.1	GO:0005515
Solyc04g054280.2.1	GO:0005634|GO:0006355
Solyc04g054290.2.1	GO:0005515
Solyc04g054290.2.1	GO:0008270
Solyc04g054310.3.1	GO:0003824
Solyc04g054310.3.1	GO:0008483|GO:0030170
Solyc04g054320.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g054320.3.1	GO:0006351|GO:0043565
Solyc04g054330.3.1	GO:0008270
Solyc04g054370.1.1	GO:0005515|GO:0008270
Solyc04g054380.1.1	GO:0000287|GO:0010333|GO:0016829
Solyc04g054380.1.1	GO:0008152|GO:0010333|GO:0016829
Solyc04g054385.1.1	GO:0003676
Solyc04g054385.1.1	GO:0003677
Solyc04g054385.1.1	GO:0046983
Solyc04g054400.3.1	GO:0016491
Solyc04g054440.2.1	GO:0005524
Solyc04g054445.1.1	GO:0005515
Solyc04g054450.1.1	GO:0005515
Solyc04g054480.3.1	GO:0005488
Solyc04g054480.3.1	GO:0005515
Solyc04g054490.3.1	GO:0004190|GO:0006508
Solyc04g054500.3.1	GO:0030001|GO:0046872
Solyc04g054510.3.1	GO:0003676|GO:0006351|GO:0008270
Solyc04g054510.3.1	GO:0006379
Solyc04g054517.1.1	GO:0003677|GO:0046983
Solyc04g054650.2.1	GO:0005515|GO:0008270
Solyc04g054660.2.1	GO:0005507
Solyc04g054660.2.1	GO:0005507|GO:0016491|GO:0055114
Solyc04g054685.1.1	GO:0003677|GO:0046983
Solyc04g054690.3.1	GO:0005507
Solyc04g054690.3.1	GO:0005507|GO:0005576
Solyc04g054690.3.1	GO:0005507|GO:0016491|GO:0055114
Solyc04g054690.3.1	GO:0055114
Solyc04g054700.3.1	GO:0000439|GO:0006289|GO:0006351
Solyc04g054700.3.1	GO:0006281|GO:0008270
Solyc04g054700.3.1	GO:0046872
Solyc04g054710.3.1	GO:0003824
Solyc04g054710.3.1	GO:0003824|GO:0009058|GO:0030170
Solyc04g054710.3.1	GO:0009058|GO:0030170
Solyc04g054720.3.1	GO:0003676
Solyc04g054730.3.1	GO:0008271|GO:0008272
Solyc04g054730.3.1	GO:0008271|GO:0008272|GO:0016020|GO:0055085
Solyc04g054730.3.1	GO:0008272|GO:0015116|GO:0016021
Solyc04g054740.3.1	GO:0004512|GO:0006021|GO:0008654
Solyc04g054820.3.1	GO:0003824|GO:0008152
Solyc04g054820.3.1	GO:0004619|GO:0006096|GO:0016868
Solyc04g054830.3.1	GO:0046856
Solyc04g054840.1.1	GO:0003700|GO:0005634
Solyc04g054890.3.1	GO:0003995|GO:0055114
Solyc04g054890.3.1	GO:0003997|GO:0005777|GO:0006631|GO:0050660|GO:0055114
Solyc04g054890.3.1	GO:0003997|GO:0005777|GO:0006635|GO:0055114
Solyc04g054890.3.1	GO:0008152|GO:0016627|GO:0050660|GO:0055114
Solyc04g054890.3.1	GO:0008152|GO:0016627|GO:0055114
Solyc04g054890.3.1	GO:0016627|GO:0055114
Solyc04g054910.3.1	GO:0003677
Solyc04g054910.3.1	GO:0003700|GO:0006355
Solyc04g054930.3.1	GO:0003824|GO:0005992
Solyc04g054950.3.1	GO:0016491
Solyc04g054980.3.1	GO:0005515
Solyc04g054990.3.1	GO:0005515
Solyc04g055000.3.1	GO:0005515
Solyc04g055020.2.1	GO:0006099|GO:0016491|GO:0055114
Solyc04g055020.2.1	GO:0009055|GO:0051536
Solyc04g055020.2.1	GO:0051536
Solyc04g055020.2.1	GO:0051537
Solyc04g055030.2.1	GO:0006099|GO:0016491|GO:0055114
Solyc04g055030.2.1	GO:0009055|GO:0051536
Solyc04g055030.2.1	GO:0051536
Solyc04g055030.2.1	GO:0051537
Solyc04g055080.3.1	GO:0016021|GO:0055085
Solyc04g055110.3.1	GO:0005488
Solyc04g055110.3.1	GO:0005515
Solyc04g055120.3.1	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
Solyc04g055120.3.1	GO:0005524|GO:0016887
Solyc04g055170.3.1	GO:0005509|GO:0005544
Solyc04g055200.3.1	GO:0004066|GO:0006529
Solyc04g055203.1.1	GO:0005515
Solyc04g055220.1.1	GO:0005515
Solyc04g055240.1.1	GO:0005515
Solyc04g055240.1.1	GO:0008270
Solyc04g055260.3.1	GO:0008168
Solyc04g056260.2.1	GO:0055085
Solyc04g056270.3.1	GO:0003677|GO:0005634
Solyc04g056270.3.1	GO:0005515
Solyc04g056280.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g056280.3.1	GO:0004672|GO:0006468
Solyc04g056280.3.1	GO:0005524
Solyc04g056290.3.1	GO:0006511|GO:0036459
Solyc04g056290.3.1	GO:0016579|GO:0036459
Solyc04g056310.3.1	GO:0003677
Solyc04g056320.2.1	GO:0003676
Solyc04g056320.2.1	GO:0046872
Solyc04g056340.3.1	GO:0004725
Solyc04g056340.3.1	GO:0004725|GO:0016311|GO:0016791
Solyc04g056360.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g056380.3.1	GO:0019915
Solyc04g056390.3.1	GO:0004452|GO:0008299
Solyc04g056390.3.1	GO:0016787
Solyc04g056410.3.1	GO:0005524
Solyc04g056420.1.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc04g056420.1.1	GO:0004601|GO:0042744
Solyc04g056440.2.1	GO:0016491|GO:0055114
Solyc04g056457.1.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g056460.1.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g056490.2.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g056500.2.1	GO:0003924
Solyc04g056500.2.1	GO:0005874|GO:0007017
Solyc04g056503.1.1	GO:0003924
Solyc04g056503.1.1	GO:0005874|GO:0007017
Solyc04g056530.2.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g056540.3.1	GO:0003824
Solyc04g056540.3.1	GO:0008270
Solyc04g056540.3.1	GO:0008703|GO:0009231|GO:0050661|GO:0055114
Solyc04g056540.3.1	GO:0008703|GO:0009231|GO:0055114
Solyc04g056540.3.1	GO:0008835|GO:0009231|GO:0055114
Solyc04g056550.1.1	GO:0003677|GO:0046983
Solyc04g056560.3.1	GO:0003824
Solyc04g056560.3.1	GO:0004722|GO:0006470
Solyc04g056570.3.1	GO:0005515|GO:0007165
Solyc04g056570.3.1	GO:0043531
Solyc04g056590.3.1	GO:0004190|GO:0006508
Solyc04g056600.3.1	GO:0006812|GO:0015299|GO:0016021
Solyc04g056600.3.1	GO:0006812|GO:0015299|GO:0016021|GO:0055085
Solyc04g056620.2.1	GO:0016021|GO:0055085
Solyc04g056640.1.1	GO:0005515
Solyc04g056650.3.1	GO:0005524|GO:0016887
Solyc04g056690.2.1	GO:0005515
Solyc04g056740.1.1	GO:0003677|GO:0046983
Solyc04g056741.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g056742.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g056744.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g056746.1.1	GO:0005515
Solyc04g056748.1.1	GO:0003676
Solyc04g056748.1.1	GO:0046983
Solyc04g057783.1.1	GO:0003677
Solyc04g057787.1.1	GO:0003676
Solyc04g057860.2.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g057880.3.1	GO:0005515
Solyc04g057880.3.1	GO:0005634|GO:0018024
Solyc04g057880.3.1	GO:0008270
Solyc04g057890.3.1	GO:0005515
Solyc04g057930.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g057930.3.1	GO:0004672|GO:0006468
Solyc04g057930.3.1	GO:0005524
Solyc04g057930.3.1	GO:0006950
Solyc04g057940.3.1	GO:0004842|GO:0016567
Solyc04g057940.3.1	GO:0005488
Solyc04g057940.3.1	GO:0005515
Solyc04g057950.2.1	GO:0005515
Solyc04g057960.3.1	GO:0005524
Solyc04g057960.3.1	GO:0005524|GO:0005777|GO:0007031
Solyc04g057960.3.1	GO:0005524|GO:0005778|GO:0006625|GO:0042623
Solyc04g057980.3.1	GO:0016655|GO:0055114
Solyc04g057990.3.1	GO:0046872
Solyc04g057993.1.1	GO:0003735|GO:0005840|GO:0006412
Solyc04g057997.1.1	GO:0003735|GO:0005840|GO:0006412
Solyc04g058000.2.1	GO:0005507
Solyc04g058000.2.1	GO:0055114
Solyc04g058040.2.1	GO:0005507
Solyc04g058040.2.1	GO:0055114
Solyc04g058065.1.1	GO:0008152|GO:0070569
Solyc04g058070.3.1	GO:0008152|GO:0070569
Solyc04g058090.3.1	GO:0004641|GO:0005737|GO:0006189
Solyc04g058100.3.1	GO:0046872
Solyc04g058110.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g058110.3.1	GO:0004672|GO:0006468
Solyc04g058110.3.1	GO:0004674
Solyc04g058110.3.1	GO:0005515
Solyc04g058110.3.1	GO:0048544
Solyc04g058120.2.1	GO:0004124|GO:0005739|GO:0019499|GO:0050017
Solyc04g058140.3.1	GO:0005525
Solyc04g058150.3.1	GO:0046872
Solyc04g058160.2.1	GO:0005509
Solyc04g058170.1.1	GO:0005509
Solyc04g058180.3.1	GO:0008168
Solyc04g058190.3.1	GO:0005515
Solyc04g058190.3.1	GO:0005515|GO:0008270
Solyc04g058200.3.1	GO:0005515
Solyc04g063210.3.1	GO:0008171
Solyc04g063230.3.1	GO:0008168
Solyc04g063245.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g063245.1.1	GO:0016705|GO:0055114
Solyc04g063280.3.1	GO:0005622|GO:0006886
Solyc04g063280.3.1	GO:0006886
Solyc04g063290.3.1	GO:0003723|GO:0003735|GO:0005840|GO:0006412
Solyc04g063290.3.1	GO:0003735|GO:0005840|GO:0006412
Solyc04g063290.3.1	GO:0003735|GO:0006412|GO:0015935
Solyc04g063340.2.1	GO:0005515
Solyc04g063350.3.1	GO:0008152|GO:0016624
Solyc04g063360.3.1	GO:0005524
Solyc04g063370.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g063370.2.1	GO:0004672|GO:0006468
Solyc04g063370.2.1	GO:0004713|GO:0006468
Solyc04g063370.2.1	GO:0005524
Solyc04g063380.3.1	GO:0005515
Solyc04g063400.2.1	GO:0005515
Solyc04g063430.2.1	GO:0005515
Solyc04g063440.2.1	GO:0005515
Solyc04g064440.1.1	GO:0005515
Solyc04g064470.2.1	GO:0003677|GO:0005634
Solyc04g064480.3.1	GO:0005515
Solyc04g064490.3.1	GO:0016757
Solyc04g064490.3.1	GO:0047262
Solyc04g064500.3.1	GO:0003824
Solyc04g064500.3.1	GO:0004722|GO:0006470
Solyc04g064500.3.1	GO:0043169
Solyc04g064510.3.1	GO:0005525
Solyc04g064510.3.1	GO:0005525|GO:0007264
Solyc04g064540.3.1	GO:0003677
Solyc04g064560.3.1	GO:0003676
Solyc04g064570.3.1	GO:0042254
Solyc04g064570.3.1	GO:0042256
Solyc04g064590.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g064590.2.1	GO:0004672|GO:0006468
Solyc04g064610.3.1	GO:0016021
Solyc04g064620.3.1	GO:0016021
Solyc04g064630.3.1	GO:0016021
Solyc04g064640.3.1	GO:0016021
Solyc04g064650.1.1	GO:0005515
Solyc04g064660.1.1	GO:0005515
Solyc04g064670.3.1	GO:0005509|GO:0009523|GO:0009654|GO:0015979|GO:0019898
Solyc04g064690.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc04g064690.3.1	GO:0004601|GO:0042744
Solyc04g064700.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc04g064700.3.1	GO:0006355
Solyc04g064700.3.1	GO:0006357|GO:0032784
Solyc04g064710.3.1	GO:0008270|GO:0016491|GO:0055114
Solyc04g064710.3.1	GO:0055114
Solyc04g064750.2.1	GO:0004185|GO:0006508
Solyc04g064750.2.1	GO:0005515
Solyc04g064760.3.1	GO:0004185|GO:0006508
Solyc04g064763.1.1	GO:0046872
Solyc04g064790.3.1	GO:0016757
Solyc04g064795.1.1	GO:0046872
Solyc04g064800.3.1	GO:0046872
Solyc04g064820.3.1	GO:0006904|GO:0016192
Solyc04g064830.3.1	GO:0003677
Solyc04g064840.1.1	GO:0000155|GO:0007165
Solyc04g064860.1.1	GO:0003677|GO:0046983
Solyc04g064900.1.1	GO:0003824
Solyc04g064900.1.1	GO:0004553|GO:0005975
Solyc04g064910.1.1	GO:0003824
Solyc04g064920.3.1	GO:0005737|GO:0017089|GO:0046836|GO:0051861
Solyc04g064930.3.1	GO:0016209|GO:0016491|GO:0055114
Solyc04g064930.3.1	GO:0045454
Solyc04g064940.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g064940.3.1	GO:0004672|GO:0006468
Solyc04g064940.3.1	GO:0005515
Solyc04g064940.3.1	GO:0005524
Solyc04g070960.2.1	GO:0003677|GO:0006355
Solyc04g070970.3.1	GO:0005524|GO:0016887
Solyc04g070970.3.1	GO:0016020
Solyc04g070983.1.1	GO:0003824
Solyc04g070990.3.1	GO:0003677
Solyc04g071000.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g071000.1.1	GO:0004672|GO:0006468
Solyc04g071000.1.1	GO:0005524
Solyc04g071000.1.1	GO:0030246
Solyc04g071030.1.1	GO:0004842|GO:0016567
Solyc04g071030.1.1	GO:0005488
Solyc04g071040.3.1	GO:0046872
Solyc04g071070.2.1	GO:0005199|GO:0009664
Solyc04g071080.1.1	GO:0005199|GO:0009664
Solyc04g071085.1.1	GO:0005199|GO:0009664
Solyc04g071120.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g071120.3.1	GO:0004672|GO:0006468
Solyc04g071120.3.1	GO:0008152|GO:0016597
Solyc04g071130.1.1	GO:0005515
Solyc04g071140.3.1	GO:0003824
Solyc04g071140.3.1	GO:0016831
Solyc04g071140.3.1	GO:0016831|GO:0019752|GO:0030170
Solyc04g071150.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071150.3.1	GO:0016705|GO:0055114
Solyc04g071160.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g071270.1.1	GO:0005515
Solyc04g071280.2.1	GO:0005515
Solyc04g071285.1.1	GO:0005545|GO:0030136|GO:0030276|GO:0048268
Solyc04g071300.2.1	GO:0015986|GO:0045261|GO:0046933
Solyc04g071300.2.1	GO:0015992|GO:0046034
Solyc04g071310.3.1	GO:0005634|GO:0007049
Solyc04g071310.3.1	GO:0045737|GO:0061575
Solyc04g071330.3.1	GO:0005488
Solyc04g071330.3.1	GO:0005515
Solyc04g071340.4.1	GO:0005975|GO:0016791
Solyc04g071340.4.1	GO:0005975|GO:0042578
Solyc04g071340.4.1	GO:0042132
Solyc04g071350.3.1	GO:0000145|GO:0006893
Solyc04g071360.3.1	GO:0003677
Solyc04g071400.3.1	GO:0016020|GO:0016021
Solyc04g071400.3.1	GO:0016021|GO:0022857
Solyc04g071410.2.1	GO:0003824
Solyc04g071410.2.1	GO:0004553|GO:0005975
Solyc04g071430.2.1	GO:0016020|GO:0016021
Solyc04g071430.2.1	GO:0016021|GO:0022857
Solyc04g071440.3.1	GO:0005515
Solyc04g071470.3.1	GO:0005515
Solyc04g071510.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g071520.3.1	GO:0005634
Solyc04g071540.3.1	GO:0005975|GO:0016758|GO:0030259
Solyc04g071540.3.1	GO:0008152|GO:0016758
Solyc04g071565.1.1	GO:0006662|GO:0015035|GO:0045454
Solyc04g071565.1.1	GO:0045454
Solyc04g071580.3.1	GO:0006950
Solyc04g071590.3.1	GO:0006950
Solyc04g071600.3.1	GO:0006950
Solyc04g071610.3.1	GO:0006950
Solyc04g071615.1.1	GO:0006950
Solyc04g071620.3.1	GO:0006950
Solyc04g071650.3.1	GO:0005515|GO:0008270
Solyc04g071650.3.1	GO:0016020|GO:0016760|GO:0030244
Solyc04g071680.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g071680.2.1	GO:0004672|GO:0006468
Solyc04g071680.2.1	GO:0005515
Solyc04g071680.2.1	GO:0005524
Solyc04g071690.3.1	GO:0003676
Solyc04g071730.3.1	GO:0016020|GO:0016192
Solyc04g071740.2.1	GO:0003824|GO:0050662
Solyc04g071750.3.1	GO:0005515
Solyc04g071770.3.1	GO:0003677
Solyc04g071770.3.1	GO:0003700|GO:0006355
Solyc04g071780.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071780.3.1	GO:0016705|GO:0055114
Solyc04g071790.2.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071790.2.1	GO:0016705|GO:0055114
Solyc04g071800.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071800.3.1	GO:0016705|GO:0055114
Solyc04g071807.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071807.1.1	GO:0016705|GO:0055114
Solyc04g071820.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071820.3.1	GO:0016705|GO:0055114
Solyc04g071825.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc04g071850.1.1	GO:0004857
Solyc04g071870.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g071870.1.1	GO:0004672|GO:0006468
Solyc04g071870.1.1	GO:0005524
Solyc04g071880.3.1	GO:0004427|GO:0009678|GO:0015992|GO:0016020
Solyc04g071890.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc04g071890.3.1	GO:0004601|GO:0042744
Solyc04g071890.3.1	GO:0004601|GO:0055114
Solyc04g071900.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc04g071900.3.1	GO:0004601|GO:0042744
Solyc04g071900.3.1	GO:0004601|GO:0055114
Solyc04g071920.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g071920.2.1	GO:0004672|GO:0006468
Solyc04g071920.2.1	GO:0005524
Solyc04g071990.3.1	GO:2000028
Solyc04g072000.3.1	GO:0004568|GO:0005975
Solyc04g072000.3.1	GO:0004568|GO:0006032|GO:0016998
Solyc04g072000.3.1	GO:0008061
Solyc04g072010.3.1	GO:0004181|GO:0006508|GO:0008270
Solyc04g072030.1.1	GO:0003924|GO:0005525
Solyc04g072030.1.1	GO:0005525
Solyc04g072060.3.1	GO:0005525
Solyc04g072060.3.1	GO:0005525|GO:0007264
Solyc04g072070.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g072130.2.1	GO:0005488
Solyc04g072140.3.1	GO:0001522|GO:0003723|GO:0009451|GO:0009982
Solyc04g072145.1.1	GO:0001522|GO:0003723|GO:0009451|GO:0009982
Solyc04g072170.1.1	GO:0005515
Solyc04g072170.1.1	GO:0008270
Solyc04g072180.2.1	GO:0005506|GO:0006633|GO:0016491|GO:0055114
Solyc04g072220.3.1	GO:0003677|GO:0006355
Solyc04g072235.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g072240.3.1	GO:0016491
Solyc04g072265.1.1	GO:0005524|GO:0016887
Solyc04g072280.3.1	GO:0005507
Solyc04g072280.3.1	GO:0005507|GO:0016491|GO:0055114
Solyc04g072280.3.1	GO:0046274|GO:0048046|GO:0052716|GO:0055114
Solyc04g072280.3.1	GO:0055114
Solyc04g072290.3.1	GO:0000145|GO:0006887
Solyc04g072300.1.1	GO:0003677
Solyc04g072300.1.1	GO:0003700|GO:0006355
Solyc04g072345.1.1	GO:0005515
Solyc04g072360.2.1	GO:0005515
Solyc04g072375.1.1	GO:0005515|GO:0008270
Solyc04g072380.3.1	GO:0009055|GO:0015035|GO:0045454
Solyc04g072380.3.1	GO:0035556
Solyc04g072390.3.1	GO:0008152|GO:0008168
Solyc04g072440.3.1	GO:0010508
Solyc04g072460.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc04g072460.3.1	GO:0006351|GO:0043565
Solyc04g072470.3.1	GO:0006952
Solyc04g072500.1.1	GO:0003690|GO:0006355
Solyc04g072510.3.1	GO:0003690|GO:0006355
Solyc04g072520.2.1	GO:0003690|GO:0006355
Solyc04g072530.2.1	GO:0003690|GO:0006355
Solyc04g072540.3.1	GO:0003690|GO:0006355
Solyc04g072550.2.1	GO:0003690|GO:0006355
Solyc04g072560.3.1	GO:0015031
Solyc04g072570.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc04g072570.3.1	GO:0004672|GO:0006468
Solyc04g072570.3.1	GO:0005515
Solyc04g072570.3.1	GO:0005524
